2017.11.09_13:41:34,161.70,213.33,258.00,24.05,27.55,33.31,22.73,15.73,967.12,282.29,338.93,380.22,40.35,43.82,49.37,23.65,69.79,974.14,76.62,N; Tset = 14.40; Ttrue = 015.1; T1 = 21.99; RH1 = 78.60; T2 = 23.29; RH2 = 78.89
2017.11.09_14:05:58,181.15,239.89,286.69,29.13,33.07,36.35,23.54,15.99,999.94,254.80,312.70,357.90,32.42,37.92,43.89,24.42,56.03,1007.24,61.91,N; Tset = 22.80; Ttrue = 022.7; T1 = 21.99; RH1 = 72.14; T2 = 24.08; RH2 = 62.79
2017.11.09_14:07:02,182.00,240.44,285.17,26.41,29.49,36.96,23.51,16.06,999.93,255.92,318.12,356.20,32.86,37.83,43.31,24.40,56.95,1007.22,63.05,N; Tset = 23.20; Ttrue = 023.0; T1 = 21.99; RH1 = 73.38; T2 = 24.07; RH2 = 63.93
2017.11.09_14:08:04,178.85,234.77,281.25,27.44,30.46,34.88,23.49,16.11,999.93,261.01,317.85,363.79,32.87,38.23,42.98,24.38,57.92,1007.21,64.21,N; Tset = 23.40; Ttrue = 023.3; T1 = 22.00; RH1 = 74.60; T2 = 24.06; RH2 = 65.10
2017.11.09_14:09:08,178.58,234.60,285.12,27.30,29.77,36.80,23.47,16.16,999.91,264.94,320.85,372.65,33.70,37.86,43.38,24.37,58.86,1007.23,65.33,N; Tset = 23.80; Ttrue = 023.7; T1 = 22.02; RH1 = 75.72; T2 = 24.06; RH2 = 66.19
2017.11.09_14:10:10,179.45,233.70,283.79,27.78,30.20,35.97,23.47,16.22,999.94,266.34,319.33,367.55,33.07,38.67,44.27,24.36,59.80,1007.26,66.46,N; Tset = 24.00; Ttrue = 024.0; T1 = 22.06; RH1 = 76.82; T2 = 24.06; RH2 = 67.28
2017.11.09_14:11:14,181.31,234.41,280.92,28.29,30.27,35.40,23.47,16.26,1000.00,271.64,328.85,373.06,34.78,39.68,44.00,24.36,60.73,1007.33,67.55,N; Tset = 24.40; Ttrue = 024.3; T1 = 22.10; RH1 = 77.84; T2 = 24.07; RH2 = 68.34
2017.11.09_14:12:16,180.32,238.10,284.80,28.19,30.70,36.34,23.45,16.30,1000.00,277.17,335.34,380.27,35.86,39.92,44.98,24.36,61.64,1007.34,68.63,N; Tset = 24.60; Ttrue = 024.6; T1 = 22.16; RH1 = 78.78; T2 = 24.10; RH2 = 69.38
2017.11.09_14:13:20,179.80,237.67,284.68,27.14,30.26,36.57,23.47,16.37,999.99,283.00,337.53,379.94,34.93,39.76,46.28,24.36,62.54,1007.32,69.73,N; Tset = 25.00; Ttrue = 024.9; T1 = 22.23; RH1 = 79.73; T2 = 24.11; RH2 = 70.40
2017.11.09_14:14:22,181.00,241.42,292.17,29.29,29.84,37.26,23.48,16.40,999.95,283.79,345.92,398.00,36.12,40.75,46.17,24.36,63.43,1007.31,70.79,N; Tset = 25.20; Ttrue = 025.2; T1 = 22.30; RH1 = 80.60; T2 = 24.13; RH2 = 71.40
2017.11.09_14:15:26,181.30,240.63,285.16,27.05,32.27,36.24,23.49,16.41,999.93,296.37,348.41,401.83,36.60,40.83,46.94,24.37,64.31,1007.30,71.81,N; Tset = 25.60; Ttrue = 025.4; T1 = 22.37; RH1 = 81.45; T2 = 24.15; RH2 = 72.39
2017.11.09_14:16:28,184.80,239.01,284.14,28.61,30.67,35.07,23.51,16.38,999.96,294.97,355.90,401.86,36.04,43.74,47.69,24.38,65.13,1007.32,72.76,N; Tset = 25.80; Ttrue = 025.7; T1 = 22.46; RH1 = 82.17; T2 = 24.17; RH2 = 73.31
2017.11.09_14:17:30,182.02,237.75,286.54,29.36,31.56,36.73,23.54,16.26,999.97,297.86,359.29,406.48,38.61,41.77,47.25,24.41,65.88,1007.35,73.56,N; Tset = 26.00; Ttrue = 026.0; T1 = 22.54; RH1 = 82.80; T2 = 24.18; RH2 = 74.17
2017.11.09_14:18:34,181.45,245.00,294.60,27.58,30.23,37.80,23.56,16.12,1000.00,311.19,367.60,416.15,38.33,42.76,49.00,24.43,66.57,1007.37,74.31,N; Tset = 26.40; Ttrue = 026.3; T1 = 22.58; RH1 = 83.46; T2 = 24.20; RH2 = 74.97
2017.11.09_14:19:36,186.59,243.34,293.58,27.22,29.87,37.32,23.58,15.99,999.99,310.88,364.77,419.28,37.47,42.75,49.44,24.46,67.22,1007.35,75.04,N; Tset = 26.60; Ttrue = 026.5; T1 = 22.62; RH1 = 84.21; T2 = 24.20; RH2 = 75.82
2017.11.09_14:20:38,187.44,242.17,291.15,27.61,31.02,36.64,23.60,15.90,999.99,308.19,372.02,420.88,37.70,42.93,49.61,24.48,67.87,1007.30,75.75,N; Tset = 26.80; Ttrue = 026.8; T1 = 22.63; RH1 = 85.06; T2 = 24.20; RH2 = 76.69
2017.11.09_14:21:42,182.65,238.79,287.34,28.78,32.07,35.94,23.60,15.81,999.91,318.05,380.27,424.41,37.48,42.46,49.45,24.48,68.56,1007.21,76.59,N; Tset = 27.20; Ttrue = 027.0; T1 = 22.62; RH1 = 86.06; T2 = 24.19; RH2 = 77.66
2017.11.09_14:22:44,182.09,244.32,292.78,27.33,32.25,36.61,23.60,15.76,999.84,326.81,381.81,437.33,39.35,45.49,50.75,24.49,69.33,1007.13,77.49,N; Tset = 27.40; Ttrue = 027.3; T1 = 22.60; RH1 = 87.19; T2 = 24.17; RH2 = 78.72
2017.11.09_14:23:46,186.37,243.67,291.45,28.33,31.26,37.58,23.60,15.75,999.81,333.19,392.59,451.51,40.64,48.27,51.70,24.49,70.15,1007.08,78.46,N; Tset = 27.60; Ttrue = 027.5; T1 = 22.58; RH1 = 88.36; T2 = 24.14; RH2 = 79.81
2017.11.09_14:24:48,182.84,239.95,289.76,28.46,30.27,36.52,23.58,15.76,999.80,337.96,402.07,452.29,40.11,46.70,53.69,24.48,71.01,1007.07,79.46,N; Tset = 27.80; Ttrue = 027.8; T1 = 22.57; RH1 = 89.47; T2 = 24.13; RH2 = 80.91
2017.11.09_14:25:52,183.75,241.06,290.19,27.21,30.93,36.61,23.57,15.82,999.80,350.31,409.14,462.62,42.68,46.71,54.10,24.47,71.95,1007.07,80.54,N; Tset = 28.20; Ttrue = 028.0; T1 = 22.57; RH1 = 90.58; T2 = 24.10; RH2 = 82.10
2017.11.09_14:26:54,182.30,235.58,285.79,27.50,30.22,37.33,23.54,15.92,999.82,351.44,410.09,463.11,41.80,46.80,53.37,24.45,72.88,1007.09,81.65,N; Tset = 28.40; Ttrue = 028.2; T1 = 22.59; RH1 = 91.58; T2 = 24.08; RH2 = 83.22
2017.11.09_14:27:56,185.77,242.06,288.09,28.41,30.47,36.21,23.52,16.04,999.79,359.11,423.07,471.72,43.74,48.79,55.74,24.43,73.81,1007.07,82.74,N; Tset = 28.60; Ttrue = 028.5; T1 = 22.62; RH1 = 92.51; T2 = 24.07; RH2 = 84.35
2017.11.09_14:28:58,182.22,240.31,291.29,28.67,29.79,36.81,23.50,16.12,999.77,373.23,436.74,489.20,45.42,49.85,58.14,24.41,74.76,1007.06,83.86,N; Tset = 28.80; Ttrue = 028.7; T1 = 22.66; RH1 = 93.38; T2 = 24.06; RH2 = 85.43
2017.11.09_14:30:00,186.18,242.51,292.36,30.19,30.68,38.47,23.48,16.22,999.74,388.37,453.11,505.00,48.18,52.66,61.51,24.40,75.68,1007.04,84.94,N; Tset = 29.00; Ttrue = 028.9; T1 = 22.72; RH1 = 94.19; T2 = 24.06; RH2 = 86.52
2017.11.09_14:31:02,188.78,243.45,293.96,28.83,31.27,41.79,23.46,16.31,999.73,403.58,467.37,519.02,51.42,56.49,63.44,24.38,76.58,1007.03,86.06,N; Tset = 29.20; Ttrue = 029.2; T1 = 22.80; RH1 = 94.88; T2 = 24.06; RH2 = 87.54
