2017.11.22_21:38:53,8.86,9.50,10.90,3.11,1.35,3.44,22.59,3.09,977.24,22.23,21.05,23.08,14.24,14.19,14.78,23.98,65.20,984.51,84.95,N; Tset = 10.00; Ttrue = 0011.5; T1 = 26.44; RH1 = 64.24; T2 = 25.91; RH2 = 79.56
2017.11.22_21:39:53,8.75,10.77,10.77,2.67,2.60,4.48,23.36,3.17,1010.87,15.84,14.23,19.09,8.19,10.48,9.74,24.81,48.15,1018.35,54.43,N; Tset = 10.00; Ttrue = 0012.0; T1 = 27.27; RH1 = 43.69; T2 = 26.75; RH2 = 52.03
2017.11.22_21:41:01,8.48,10.84,10.93,2.07,2.19,3.59,23.37,3.17,1010.84,14.47,16.18,20.73,8.84,11.70,11.33,24.80,42.42,1018.33,48.57,N; Tset = 10.80; Ttrue = 0012.3; T1 = 27.21; RH1 = 40.77; T2 = 26.73; RH2 = 44.73
2017.11.22_21:42:13,9.21,10.29,11.18,2.60,2.65,3.29,23.36,3.17,1010.82,15.28,15.59,19.35,8.74,10.05,10.20,24.79,39.65,1018.36,47.12,N; Tset = 12.00; Ttrue = 0012.6; T1 = 27.16; RH1 = 40.22; T2 = 26.70; RH2 = 42.84
2017.11.22_21:43:23,9.37,11.29,12.23,2.17,2.02,3.46,23.36,3.15,1010.78,17.27,15.58,21.79,9.07,10.54,10.18,24.79,38.19,1018.32,46.71,N; Tset = 13.00; Ttrue = 0012.8; T1 = 27.08; RH1 = 40.32; T2 = 26.66; RH2 = 42.29
2017.11.22_21:44:33,8.74,11.03,11.89,2.00,1.79,3.93,23.36,3.15,1010.87,15.90,15.73,25.32,8.47,10.92,10.34,24.79,37.33,1018.41,46.69,N; Tset = 14.00; Ttrue = 0013.5; T1 = 27.00; RH1 = 40.68; T2 = 26.63; RH2 = 42.17
2017.11.22_21:45:43,8.06,11.18,10.39,2.47,2.07,3.92,23.36,3.15,1010.97,13.95,15.79,22.17,8.47,11.29,10.46,24.79,37.11,1018.48,47.59,N; Tset = 15.00; Ttrue = 0014.8; T1 = 26.91; RH1 = 42.02; T2 = 26.61; RH2 = 42.69
2017.11.22_21:46:53,9.35,10.69,11.26,2.48,1.84,4.25,23.36,3.13,1010.96,14.37,16.61,20.89,8.76,10.22,10.20,24.81,37.98,1018.48,49.79,N; Tset = 16.00; Ttrue = 0015.3; T1 = 26.82; RH1 = 44.43; T2 = 26.60; RH2 = 44.54
2017.11.22_21:48:03,9.01,10.80,11.06,2.63,1.97,3.94,23.36,3.13,1010.95,15.83,16.15,20.84,8.11,10.22,9.70,24.81,38.58,1018.46,51.23,N; Tset = 17.00; Ttrue = 0017.0; T1 = 26.75; RH1 = 46.00; T2 = 26.59; RH2 = 45.80
2017.11.22_21:49:13,8.29,9.84,11.63,2.50,1.57,4.07,23.36,3.13,1010.96,14.84,16.85,20.20,8.43,10.50,11.05,24.81,40.40,1018.46,54.57,N; Tset = 18.00; Ttrue = 0017.7; T1 = 26.67; RH1 = 49.50; T2 = 26.58; RH2 = 48.53
2017.11.22_21:50:21,10.42,10.70,12.05,3.24,1.69,3.68,23.36,3.13,1010.97,14.20,15.24,19.76,8.44,10.22,10.43,24.81,42.03,1018.46,57.11,N; Tset = 18.80; Ttrue = 0018.5; T1 = 26.62; RH1 = 51.80; T2 = 26.58; RH2 = 50.94
2017.11.22_21:51:31,9.16,12.11,11.39,2.61,2.33,4.18,23.36,3.14,1011.05,13.91,17.04,22.27,8.48,9.60,10.40,24.81,43.37,1018.55,59.23,N; Tset = 19.80; Ttrue = 0019.5; T1 = 26.59; RH1 = 53.92; T2 = 26.58; RH2 = 52.73
2017.11.22_21:52:39,9.49,11.79,10.70,2.69,1.93,4.06,23.36,3.13,1010.91,14.60,16.26,19.61,9.26,10.29,10.04,24.81,45.22,1018.44,62.08,N; Tset = 20.60; Ttrue = 0020.3; T1 = 26.55; RH1 = 56.71; T2 = 26.58; RH2 = 55.20
2017.11.22_21:53:47,9.83,11.62,11.78,3.09,2.25,4.21,23.36,3.14,1010.95,17.66,17.76,24.09,8.38,10.37,9.96,24.81,46.97,1018.47,64.60,N; Tset = 21.40; Ttrue = 0021.1; T1 = 26.52; RH1 = 59.05; T2 = 26.57; RH2 = 57.49
2017.11.22_21:54:55,10.25,10.95,10.94,3.17,1.85,3.67,23.36,3.13,1010.90,16.29,23.89,23.34,9.33,10.69,10.28,24.80,48.79,1018.43,67.29,N; Tset = 22.20; Ttrue = 0022.0; T1 = 26.51; RH1 = 61.61; T2 = 26.58; RH2 = 59.80
2017.11.22_21:56:03,9.08,10.89,11.05,2.46,2.11,3.50,23.34,3.13,1011.00,15.84,19.26,22.97,9.71,10.83,10.17,24.79,50.85,1018.49,70.32,N; Tset = 23.00; Ttrue = 0022.8; T1 = 26.50; RH1 = 64.38; T2 = 26.58; RH2 = 62.43
2017.11.22_21:57:11,8.53,10.71,11.93,2.72,2.52,4.12,23.34,3.13,1010.99,17.76,17.07,22.49,9.38,11.24,10.61,24.79,52.95,1018.50,73.25,N; Tset = 23.80; Ttrue = 0023.6; T1 = 26.49; RH1 = 67.06; T2 = 26.58; RH2 = 65.04
2017.11.22_21:58:19,9.58,11.53,12.46,2.37,2.30,4.26,23.34,3.13,1011.00,16.63,19.08,25.08,8.82,10.46,10.75,24.79,55.04,1018.53,76.11,N; Tset = 24.60; Ttrue = 0024.3; T1 = 26.50; RH1 = 69.57; T2 = 26.58; RH2 = 67.62
2017.11.22_21:59:27,9.25,10.41,12.55,3.06,1.88,4.09,23.33,3.13,1010.98,16.71,20.64,24.41,9.72,10.87,11.49,24.79,57.08,1018.50,78.88,N; Tset = 25.40; Ttrue = 0025.1; T1 = 26.52; RH1 = 72.02; T2 = 26.58; RH2 = 70.10
2017.11.22_22:00:33,9.11,11.92,12.84,3.29,2.05,4.16,23.34,3.13,1011.02,18.93,20.20,23.50,9.60,11.15,11.09,24.78,59.27,1018.52,81.93,N; Tset = 26.00; Ttrue = 0025.8; T1 = 26.55; RH1 = 74.67; T2 = 26.58; RH2 = 72.75
2017.11.22_22:01:41,9.98,12.02,12.69,2.33,2.18,4.37,23.34,3.13,1011.02,15.09,20.90,25.09,9.07,10.99,11.26,24.77,61.50,1018.51,85.07,N; Tset = 26.80; Ttrue = 0026.6; T1 = 26.59; RH1 = 77.31; T2 = 26.58; RH2 = 75.48
2017.11.22_22:02:49,10.01,11.77,14.16,2.41,2.07,3.48,23.32,3.13,1011.01,18.04,18.89,25.48,10.44,11.41,11.35,24.77,63.80,1018.51,88.22,N; Tset = 27.60; Ttrue = 0027.3; T1 = 26.63; RH1 = 79.96; T2 = 26.58; RH2 = 78.25
2017.11.22_22:03:55,10.08,10.91,11.47,2.71,2.27,3.85,23.31,3.14,1010.93,19.12,21.30,26.05,9.51,11.67,11.74,24.77,66.12,1018.43,91.48,N; Tset = 28.20; Ttrue = 0028.0; T1 = 26.69; RH1 = 82.65; T2 = 26.59; RH2 = 81.14
