2017.11.21_22:47:13,16.11,20.00,20.79,4.07,2.77,5.94,27.92,3.67,974.27,32.49,47.47,41.05,12.73,14.67,13.65,29.55,58.26,982.06,64.58,N; Tset = 19.40; Ttrue = 019.8; T1 = 30.51; RH1 = 54.17; T2 = 30.03; RH2 = 65.67
2017.11.21_22:48:13,16.88,18.47,21.29,3.58,2.86,6.86,28.87,3.80,1007.94,29.91,34.92,41.94,11.21,13.00,12.08,30.55,46.90,1015.97,47.12,N; Tset = 19.40; Ttrue = 020.1; T1 = 31.51; RH1 = 42.54; T2 = 31.03; RH2 = 48.00
2017.11.21_22:49:13,15.86,18.74,20.22,4.01,3.53,5.56,28.86,3.80,1008.00,31.08,36.16,40.59,11.62,12.91,13.22,30.53,43.52,1015.99,44.91,N; Tset = 19.40; Ttrue = 020.3; T1 = 31.46; RH1 = 41.72; T2 = 31.02; RH2 = 44.59
2017.11.21_22:50:19,17.90,17.93,21.30,3.10,2.91,5.53,28.85,3.80,1008.00,31.35,37.40,39.18,11.52,13.66,14.19,30.52,42.06,1016.01,44.56,N; Tset = 20.00; Ttrue = 020.5; T1 = 31.43; RH1 = 41.80; T2 = 31.00; RH2 = 43.87
2017.11.21_22:51:29,14.81,19.30,22.55,2.45,2.86,5.76,28.85,3.80,1007.98,31.72,34.05,41.93,10.49,12.37,13.45,30.51,41.19,1016.03,44.57,N; Tset = 21.00; Ttrue = 020.6; T1 = 31.37; RH1 = 42.15; T2 = 30.97; RH2 = 43.75
2017.11.21_22:52:35,15.12,19.16,21.23,2.97,3.83,5.42,28.83,3.80,1007.96,27.66,35.00,40.13,10.41,11.91,12.52,30.50,40.73,1016.00,44.80,N; Tset = 21.60; Ttrue = 021.4; T1 = 31.31; RH1 = 42.68; T2 = 30.90; RH2 = 43.88
2017.11.21_22:53:43,15.47,18.80,21.78,3.22,3.58,4.97,28.83,3.80,1008.00,32.43,33.37,40.80,10.22,11.23,12.28,30.49,40.94,1016.02,45.92,N; Tset = 22.40; Ttrue = 021.9; T1 = 31.25; RH1 = 44.17; T2 = 30.85; RH2 = 44.80
2017.11.21_22:54:51,16.55,18.40,19.77,3.26,2.71,5.72,28.81,3.81,1007.96,36.07,33.79,42.19,11.47,11.70,12.42,30.49,41.54,1016.00,47.11,N; Tset = 23.20; Ttrue = 023.0; T1 = 31.20; RH1 = 45.44; T2 = 30.82; RH2 = 46.05
2017.11.21_22:55:59,15.89,20.01,21.56,4.38,3.41,5.22,28.80,3.82,1007.99,30.31,32.20,39.93,10.92,12.75,13.43,30.47,42.46,1016.01,48.94,N; Tset = 24.00; Ttrue = 023.8; T1 = 31.15; RH1 = 47.60; T2 = 30.80; RH2 = 47.53
2017.11.21_22:57:05,17.07,19.40,20.78,3.35,3.00,5.60,28.78,3.82,1007.95,34.82,34.81,39.20,10.79,13.73,12.83,30.47,44.12,1016.00,51.39,N; Tset = 24.60; Ttrue = 024.3; T1 = 31.11; RH1 = 50.10; T2 = 30.78; RH2 = 49.95
2017.11.21_22:58:11,14.82,18.61,20.48,3.41,3.28,6.08,28.78,3.83,1007.97,35.41,35.71,42.50,11.54,12.84,13.40,30.46,45.33,1016.00,53.04,N; Tset = 25.20; Ttrue = 025.0; T1 = 31.07; RH1 = 51.72; T2 = 30.78; RH2 = 51.56
2017.11.21_22:59:19,15.06,18.76,22.28,2.76,3.24,5.49,28.76,3.84,1007.97,35.45,41.44,45.42,11.77,13.78,13.53,30.45,46.61,1016.00,54.82,N; Tset = 26.00; Ttrue = 025.7; T1 = 31.04; RH1 = 53.58; T2 = 30.77; RH2 = 53.24
2017.11.21_23:00:25,15.03,19.64,22.03,2.52,3.26,5.77,28.76,3.84,1008.03,34.62,36.38,41.56,11.12,12.17,15.77,30.43,48.10,1016.05,56.85,N; Tset = 26.60; Ttrue = 026.4; T1 = 31.02; RH1 = 55.60; T2 = 30.77; RH2 = 55.13
2017.11.21_23:01:31,16.86,18.11,21.16,3.25,3.41,5.74,28.75,3.85,1008.06,29.03,35.25,37.42,10.60,12.09,11.80,30.42,49.61,1016.07,58.85,N; Tset = 27.20; Ttrue = 027.0; T1 = 31.01; RH1 = 57.54; T2 = 30.77; RH2 = 57.04
2017.11.21_23:02:37,16.21,20.14,20.08,5.22,4.10,5.40,28.73,3.86,1008.00,31.31,33.97,35.72,11.87,15.99,13.12,30.39,51.13,1016.03,60.87,N; Tset = 27.80; Ttrue = 027.6; T1 = 31.00; RH1 = 59.46; T2 = 30.77; RH2 = 58.94
2017.11.21_23:03:43,14.16,18.26,20.80,3.31,3.84,5.61,28.71,3.86,1007.96,33.64,34.74,38.64,10.04,11.87,13.45,30.38,52.68,1016.01,62.86,N; Tset = 28.40; Ttrue = 028.2; T1 = 30.99; RH1 = 61.34; T2 = 30.76; RH2 = 60.83
2017.11.21_23:04:49,15.73,18.82,20.12,3.32,3.07,5.51,28.71,3.86,1007.99,30.83,31.23,40.76,10.44,12.63,13.45,30.36,54.25,1016.04,64.82,N; Tset = 29.00; Ttrue = 028.8; T1 = 31.00; RH1 = 63.17; T2 = 30.76; RH2 = 62.70
2017.11.21_23:05:55,14.75,18.64,20.67,3.53,3.49,5.79,28.69,3.87,1008.02,27.11,31.86,39.57,12.03,13.51,13.20,30.35,55.86,1016.03,66.85,N; Tset = 29.60; Ttrue = 029.4; T1 = 31.00; RH1 = 65.06; T2 = 30.76; RH2 = 64.65
2017.11.21_23:07:01,15.43,17.84,21.95,3.40,3.59,6.25,28.68,3.88,1008.05,32.49,31.69,40.67,11.45,12.62,13.30,30.33,57.49,1016.05,68.89,N; Tset = 30.20; Ttrue = 029.9; T1 = 31.02; RH1 = 66.90; T2 = 30.75; RH2 = 66.61
2017.11.21_23:08:05,17.82,18.23,21.69,3.17,3.27,6.21,28.67,3.88,1008.08,29.86,35.49,40.28,13.22,14.05,14.65,30.33,59.10,1016.05,70.84,N; Tset = 30.60; Ttrue = 030.5; T1 = 31.04; RH1 = 68.66; T2 = 30.75; RH2 = 68.51
2017.11.21_23:09:11,16.76,19.92,21.55,2.60,2.97,5.47,28.65,3.89,1008.03,30.98,32.68,39.39,10.98,12.77,13.09,30.31,60.77,1016.04,72.95,N; Tset = 31.20; Ttrue = 031.0; T1 = 31.08; RH1 = 70.47; T2 = 30.75; RH2 = 70.49
2017.11.21_23:10:15,13.53,18.19,21.46,3.47,3.06,5.80,28.64,3.90,1008.01,29.39,35.86,42.43,11.61,12.57,14.04,30.31,62.41,1016.00,74.95,N; Tset = 31.60; Ttrue = 031.5; T1 = 31.11; RH1 = 72.26; T2 = 30.74; RH2 = 72.45
2017.11.21_23:11:21,14.01,19.08,20.35,3.38,2.89,5.93,28.63,3.90,1008.00,32.06,32.33,41.98,11.53,13.11,15.35,30.29,64.08,1015.98,77.06,N; Tset = 32.20; Ttrue = 032.0; T1 = 31.16; RH1 = 74.00; T2 = 30.74; RH2 = 74.43
2017.11.21_23:12:25,14.95,20.00,21.49,3.37,3.89,5.34,28.60,3.90,1008.07,34.50,33.57,43.48,12.34,14.02,15.29,30.29,65.69,1016.05,79.00,N; Tset = 32.60; Ttrue = 032.5; T1 = 31.20; RH1 = 75.63; T2 = 30.74; RH2 = 76.32
