2017.11.07_19:07:40,22.32,30.42,33.02,4.66,4.63,7.70,22.83,7.11,972.22,26.17,34.29,41.07,18.09,17.86,17.83,23.79,72.39,979.34,78.58,N; Tset = 16.20; Ttrue = 016.6; T1 = 22.81; RH1 = 76.26; T2 = 23.61; RH2 = 80.99
2017.11.07_19:08:40,25.46,33.48,34.94,4.90,5.10,7.69,23.63,7.27,1005.79,26.31,31.34,36.70,7.62,10.82,12.83,24.61,58.38,1013.11,54.33,N; Tset = 16.20; Ttrue = 016.9; T1 = 23.49; RH1 = 55.33; T2 = 24.40; RH2 = 57.60
2017.11.07_19:09:40,24.78,32.69,37.06,5.11,8.25,7.88,23.64,7.20,1005.82,25.03,29.64,36.17,7.16,11.55,12.33,24.62,52.66,1013.13,48.84,N; Tset = 16.20; Ttrue = 017.0; T1 = 23.38; RH1 = 51.91; T2 = 24.42; RH2 = 50.10
2017.11.07_19:10:40,24.88,31.36,38.52,5.04,4.73,7.85,23.65,7.15,1005.81,28.13,32.34,39.19,7.45,10.40,11.59,24.63,50.14,1013.13,47.04,N; Tset = 16.20; Ttrue = 017.1; T1 = 23.27; RH1 = 50.35; T2 = 24.42; RH2 = 48.26
2017.11.07_19:11:42,26.73,32.66,37.40,5.09,5.38,7.88,23.64,7.13,1005.83,26.50,33.88,39.91,7.80,10.88,12.27,24.62,48.65,1013.14,46.34,N; Tset = 16.40; Ttrue = 017.2; T1 = 23.16; RH1 = 49.96; T2 = 24.41; RH2 = 47.54
2017.11.07_19:12:48,28.46,35.00,40.13,4.79,5.32,8.09,23.64,7.13,1005.88,27.48,33.58,44.35,8.40,13.33,12.42,24.61,47.61,1013.16,46.04,N; Tset = 17.00; Ttrue = 016.5; T1 = 23.04; RH1 = 50.01; T2 = 24.38; RH2 = 47.22
2017.11.07_19:13:52,28.92,35.78,41.62,6.18,5.73,8.30,23.62,7.16,1005.88,27.39,38.04,42.12,7.84,12.02,13.15,24.61,46.26,1013.16,44.95,N; Tset = 17.40; Ttrue = 017.2; T1 = 22.92; RH1 = 49.15; T2 = 24.34; RH2 = 46.22
2017.11.07_19:14:58,27.02,33.00,38.88,6.33,5.30,8.07,23.59,7.20,1005.95,26.56,32.98,40.88,7.98,10.84,12.33,24.58,45.49,1013.18,44.81,N; Tset = 18.00; Ttrue = 017.9; T1 = 22.83; RH1 = 49.56; T2 = 24.30; RH2 = 45.78
2017.11.07_19:16:04,28.04,33.52,40.65,5.45,5.30,8.27,23.56,7.27,1005.95,28.66,34.07,42.57,7.85,11.25,12.78,24.56,45.89,1013.21,46.19,N; Tset = 18.60; Ttrue = 018.4; T1 = 22.73; RH1 = 51.56; T2 = 24.28; RH2 = 47.01
2017.11.07_19:17:08,28.54,33.89,39.66,5.03,5.29,8.17,23.52,7.32,1005.95,29.94,35.12,41.46,7.78,11.49,13.60,24.54,46.48,1013.24,47.56,N; Tset = 19.00; Ttrue = 018.8; T1 = 22.67; RH1 = 53.26; T2 = 24.25; RH2 = 48.35
2017.11.07_19:18:14,29.03,33.93,41.11,4.91,6.15,8.73,23.49,7.38,1005.93,27.98,34.76,41.60,8.47,11.88,12.20,24.52,47.05,1013.24,48.75,N; Tset = 19.60; Ttrue = 019.4; T1 = 22.62; RH1 = 54.76; T2 = 24.23; RH2 = 49.46
