2017.11.22_16:21:25,10.19,11.25,11.92,2.38,1.89,3.80,26.80,2.87,974.39,18.16,22.62,29.29,15.60,17.06,14.74,28.34,65.31,982.09,80.65,N; Tset = 15.00; Ttrue = 0016.0; T1 = 31.54; RH1 = 57.80; T2 = 30.28; RH2 = 76.79
2017.11.22_16:22:25,10.36,12.27,13.00,2.52,2.27,4.12,27.73,2.95,1008.04,17.71,21.49,23.28,9.05,11.22,11.70,29.32,49.27,1015.96,53.53,N; Tset = 15.00; Ttrue = 0016.6; T1 = 32.54; RH1 = 41.38; T2 = 31.27; RH2 = 51.32
2017.11.22_16:23:27,12.03,15.07,12.26,2.44,3.13,4.31,27.73,2.94,1007.98,17.79,20.20,20.60,9.61,10.98,11.27,29.32,43.91,1015.93,49.21,N; Tset = 15.20; Ttrue = 0016.9; T1 = 32.48; RH1 = 39.74; T2 = 31.25; RH2 = 45.54
2017.11.22_16:24:37,10.78,12.42,12.32,2.87,1.85,4.11,27.73,2.94,1008.00,19.92,18.08,24.48,8.85,10.48,10.90,29.32,41.32,1015.95,48.18,N; Tset = 16.20; Ttrue = 0017.1; T1 = 32.43; RH1 = 39.59; T2 = 31.24; RH2 = 43.99
2017.11.22_16:25:47,11.97,13.87,13.28,2.76,2.09,3.81,27.74,2.93,1008.04,18.38,16.78,23.54,9.30,11.12,11.82,29.32,39.78,1016.02,47.92,N; Tset = 17.20; Ttrue = 0017.4; T1 = 32.36; RH1 = 39.82; T2 = 31.22; RH2 = 43.48
2017.11.22_16:26:57,11.24,11.41,12.67,2.79,1.92,3.93,27.75,2.92,1008.11,17.19,18.02,24.08,11.65,11.49,10.58,29.32,38.83,1016.04,47.90,N; Tset = 18.20; Ttrue = 0017.3; T1 = 32.28; RH1 = 40.18; T2 = 31.20; RH2 = 43.33
2017.11.22_16:28:05,11.36,11.74,12.34,3.28,2.60,4.57,27.74,2.91,1008.11,22.08,19.33,23.13,9.10,11.15,13.32,29.32,37.87,1016.05,47.41,N; Tset = 19.00; Ttrue = 0018.8; T1 = 32.19; RH1 = 40.06; T2 = 31.17; RH2 = 42.87
2017.11.22_16:29:13,12.56,12.69,14.27,3.07,2.43,4.25,27.75,2.91,1008.11,15.66,19.28,19.79,8.92,10.70,11.08,29.32,38.33,1016.05,49.46,N; Tset = 19.80; Ttrue = 0019.8; T1 = 32.11; RH1 = 42.57; T2 = 31.14; RH2 = 44.18
2017.11.22_16:30:23,10.84,13.98,12.98,1.83,1.99,4.04,27.75,2.94,1008.12,19.58,18.37,21.28,8.92,12.50,11.47,29.33,39.63,1016.06,51.92,N; Tset = 20.80; Ttrue = 0020.2; T1 = 32.04; RH1 = 44.81; T2 = 31.11; RH2 = 46.55
2017.11.22_16:31:31,11.93,13.62,14.27,2.69,2.73,4.13,27.75,3.06,1008.12,21.64,22.86,23.85,10.94,11.41,11.12,29.34,40.17,1016.06,52.99,N; Tset = 21.60; Ttrue = 0021.4; T1 = 31.97; RH1 = 45.99; T2 = 31.09; RH2 = 47.57
2017.11.22_16:32:39,10.94,12.97,13.76,2.11,2.42,4.54,27.75,3.19,1008.07,17.57,19.51,22.86,11.58,11.19,10.84,29.34,41.46,1016.04,55.37,N; Tset = 22.40; Ttrue = 0022.1; T1 = 31.92; RH1 = 48.44; T2 = 31.08; RH2 = 49.46
2017.11.22_16:33:45,10.95,11.81,13.55,3.05,3.17,4.27,27.75,3.28,1008.06,15.72,18.71,22.82,10.38,10.68,10.90,29.34,42.92,1016.00,57.61,N; Tset = 23.00; Ttrue = 0022.7; T1 = 31.86; RH1 = 50.51; T2 = 31.08; RH2 = 51.54
2017.11.22_16:34:53,11.76,13.87,14.52,2.28,2.85,4.06,27.75,3.38,1008.06,16.89,19.52,22.94,9.01,10.41,10.06,29.34,44.10,1016.02,59.39,N; Tset = 23.80; Ttrue = 0023.6; T1 = 31.81; RH1 = 52.23; T2 = 31.07; RH2 = 53.14
2017.11.22_16:36:01,12.73,11.97,15.19,2.20,2.04,4.47,27.75,3.49,1008.05,20.02,20.19,24.49,9.68,11.51,11.28,29.33,45.58,1016.01,61.69,N; Tset = 24.60; Ttrue = 0024.3; T1 = 31.76; RH1 = 54.44; T2 = 31.07; RH2 = 55.08
2017.11.22_16:37:07,13.50,14.18,16.00,2.32,2.46,4.34,27.75,3.64,1008.06,18.49,20.46,27.13,10.94,11.58,11.76,29.33,47.19,1016.01,64.04,N; Tset = 25.20; Ttrue = 0025.0; T1 = 31.73; RH1 = 56.61; T2 = 31.07; RH2 = 57.19
2017.11.22_16:38:15,12.71,14.65,14.11,2.63,2.35,4.38,27.75,3.78,1008.05,19.23,20.03,25.08,15.74,18.64,14.13,29.33,48.78,1016.03,66.28,N; Tset = 26.00; Ttrue = 0025.7; T1 = 31.70; RH1 = 58.67; T2 = 31.07; RH2 = 59.18
2017.11.22_16:39:21,13.55,16.13,15.54,4.62,2.42,3.89,27.75,3.93,1008.11,22.00,22.94,24.74,12.67,15.58,11.92,29.32,50.40,1016.03,68.55,N; Tset = 26.60; Ttrue = 0026.4; T1 = 31.68; RH1 = 60.72; T2 = 31.07; RH2 = 61.22
2017.11.22_16:40:27,11.40,15.26,15.13,2.63,2.20,4.61,27.75,4.01,1008.07,22.84,24.67,28.15,11.02,12.47,11.93,29.32,52.00,1016.05,70.78,N; Tset = 27.20; Ttrue = 0027.1; T1 = 31.66; RH1 = 62.74; T2 = 31.06; RH2 = 63.23
2017.11.22_16:41:35,11.14,15.47,14.52,2.80,2.27,4.58,27.75,3.90,1008.13,22.47,21.71,26.09,10.76,12.20,13.14,29.32,53.69,1016.08,73.09,N; Tset = 28.00; Ttrue = 0027.7; T1 = 31.66; RH1 = 64.80; T2 = 31.06; RH2 = 65.30
